Store,Date,Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,day,dayofweek,weekofyear,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_30
16,2012-03-08,877813.33,0,72.94,3.512,130.737871,5.936,2012,3,8,3,10,864852.85,813211.46,1083071.14,845252.21,852619.7728571428,897291.2566666666
16,2012-04-05,930121.14,0,48.86,3.831,131.136,6.235,2012,4,5,3,14,877813.33,779602.36,918006.9,841951.91,861848.6114285713,886522.0916666667
16,2012-05-10,952609.17,0,52.81,3.815,131.0756667,5.527,2012,5,10,3,19,930121.14,914759.2,811855.72,763961.82,883351.2942857144,885443.6113333333
16,2012-06-01,1198104.22,0,27.64,3.08,130.1575161,6.403,2012,6,1,4,22,952609.17,800819.79,915064.22,855459.96,888758.4328571429,889022.1766666666
16,2012-06-04,986922.62,0,43.92,3.793,131.0375484,6.235,2012,6,4,0,23,1198104.22,938914.28,1161900.18,795859.23,945513.3514285714,900893.9203333333
16,2012-06-07,1046782.52,0,68.91,3.63,130.7196333,5.936,2012,6,7,3,23,986922.62,856178.47,976522.93,940554.34,952371.6857142857,908325.947
16,2012-07-09,1255633.29,1,61.99,3.689,130.9325484,5.936,2012,7,9,0,28,1046782.52,864852.85,881190.46,847380.07,979600.8357142858,914703.3656666667
16,2012-08-06,987990.24,0,60.51,3.776,130.8896774,6.235,2012,8,6,0,32,1255633.29,877813.33,813211.46,945267.68,1035426.6128571427,930029.1676666666
16,2012-09-03,860224.98,0,32.02,3.38,130.7413793,6.403,2012,9,3,0,36,987990.24,930121.14,779602.36,895020.48,1051166.1714285712,931610.3643333333
16,2012-10-02,880165.7,1,23.63,3.116,130.3849032,6.403,2012,10,2,1,40,860224.98,952609.17,914759.2,816603.05,1041181.0057142858,932038.528
16,2012-10-08,849074.04,0,73.29,3.509,130.7561613,5.936,2012,10,8,0,41,880165.7,1198104.22,800819.79,816138.33,1030831.9385714286,929868.4619999999
16,2012-11-05,944100.3,0,49.96,3.809,131.1453333,6.235,2012,11,5,0,45,849074.04,986922.62,938914.28,927657.63,980970.4842857143,928336.914
16,2012-12-10,919878.34,0,44.82,3.797,131.1083333,5.527,2012,12,10,0,50,944100.3,1046782.52,856178.47,866184.92,974853.01,932586.8223333334
17,2011-05-08,1002806.39,0,74.58,3.903,136.0540323,8.89,2011,5,8,6,18,1100625.06,1087051.26,1011201.12,948977.5,1030548.2471428572,1122477.5703448276
17,2011-06-05,1065427.37,0,54.17,4.078,134.5143667,8.975,2011,6,5,6,22,1002806.39,540922.94,1416168.98,1254107.84,1018513.2657142858,1124501.918275862
17,2011-07-01,933960.3,0,30.1,3.193,132.8823226,9.131,2011,7,1,4,26,1065427.37,1188047.61,1173521.82,1257928.35,1093442.4700000002,1122532.7666666666
17,2011-07-10,1019741.1,0,54.65,3.633,136.472,8.471,2011,7,10,6,27,933960.3,1178039.0,1187880.7,1187359.77,1057144.2828571429,1122032.1933333331
17,2011-08-04,1018541.3,0,43.32,3.72,134.1777742,8.975,2011,8,4,3,31,1019741.1,1055841.24,1138800.32,1211026.13,1034530.2971428571,1114219.9686666667
17,2011-08-07,1048802.62,0,73.12,3.784,135.6283333,8.89,2011,8,7,6,31,1018541.3,1063310.62,1081322.12,1271311.76,1029201.7342857142,1106240.4003333333
17,2011-09-09,951549.61,1,68.11,3.809,136.2745806,8.89,2011,9,9,4,36,1048802.62,1100625.06,938083.17,1205307.5,1027129.162857143,1101621.8286666668
17,2011-09-12,1368471.23,0,42.36,3.47,136.5030667,8.471,2011,9,12,0,37,951549.61,1002806.39,1087051.26,1179738.5,1005832.67,1092972.6113333334
17,2011-10-06,1044079.2,0,69.49,3.924,134.9425484,8.975,2011,10,6,3,40,1368471.23,1065427.37,540922.94,1089530.94,1058070.5042857144,1096211.2603333334
17,2011-11-02,1122053.58,1,24.3,3.255,133.260871,9.131,2011,11,2,2,44,1044079.2,933960.3,1188047.61,1166117.85,1055020.7657142857,1090836.9836666666
17,2011-11-03,1002714.25,0,38.4,3.6,133.7361429,9.131,2011,11,3,3,44,1122053.58,1019741.1,1178039.0,1222255.47,1081891.2342857143,1088914.153
17,2011-11-11,1079931.63,0,45.69,3.57,136.4618065,8.471,2011,11,11,4,45,1002714.25,1018541.3,1055841.24,1107432.71,1079458.8271428572,1086020.2633333334
17,2011-12-08,928470.83,0,73.57,3.88,136.144129,8.89,2011,12,8,3,49,1079931.63,1048802.62,1063310.62,1174447.55,1088228.8742857142,1083147.3893333334
17,2012-01-06,1118313.7,0,71.42,3.798,138.1138065,8.304,2012,1,6,4,1,928470.83,951549.61,1100625.06,1171391.41,1071038.6185714286,1073354.5680000002
17,2012-02-03,1047178.91,0,33.59,3.827,137.4238966,8.075,2012,2,3,4,5,1118313.7,1368471.23,1002806.39,1011201.12,1094862.06,1073717.2676666668
17,2012-03-02,1049772.04,0,37.62,3.633,137.0632581,8.075,2012,3,2,4,9,1047178.91,1044079.2,1065427.37,1416168.98,1048963.157142857,1069474.9796666666
17,2012-03-08,1052066.58,0,72.67,3.698,138.1735806,8.535,2012,3,8,3,10,1049772.04,1122053.58,933960.3,1173521.82,1049776.4200000002,1065421.0006666665
17,2012-04-05,1050027.89,0,49.66,3.991,138.0332,8.304,2012,4,5,3,14,1052066.58,1002714.25,1019741.1,1187880.7,1039778.2771428572,1066783.1826666668
17,2012-05-10,1092204.79,0,59.68,4.027,138.8256,8.243,2012,5,10,3,19,1050027.89,1079931.63,1018541.3,1138800.32,1046537.3685714286,1054578.4796666666
17,2012-06-01,977286.07,0,31.27,3.439,136.698129,8.075,2012,6,1,4,22,1092204.79,928470.83,1048802.62,1081322.12,1048290.6771428572,1051867.912
17,2012-06-04,1200815.3,0,43.8,3.957,137.7970968,8.304,2012,6,4,0,23,977286.07,1118313.7,951549.61,938083.17,1055264.2828571429,1044848.091
17,2012-06-07,1158247.31,0,76.08,3.538,138.2296333,8.535,2012,6,7,3,23,1200815.3,1047178.91,1368471.23,1087051.26,1067050.2257142856,1046915.257
17,2012-07-09,1083521.24,1,71.85,3.921,138.4729355,8.535,2012,7,9,0,28,1158247.31,1049772.04,1044079.2,540922.94,1082917.1400000001,1049479.4300000002
17,2012-08-06,1110479.94,0,59.1,3.746,138.1174194,8.304,2012,8,6,0,32,1083521.24,1052066.58,1122053.58,1188047.61,1087738.4542857143,1054327.3656666665
17,2012-09-03,1084894.47,0,38.1,3.876,137.5066897,8.075,2012,9,3,0,36,1110479.94,1050027.89,1002714.25,1178039.0,1096083.22,1055108.3216666668
17,2012-10-02,1161615.51,1,32.83,3.655,137.1666774,8.075,2012,10,2,1,40,1084894.47,1092204.79,1079931.63,1055841.24,1101064.16,1073240.706
17,2012-10-08,967304.07,0,75.7,3.772,138.1437742,8.535,2012,10,8,0,41,1161615.51,977286.07,928470.83,1063310.62,1110979.9771428572,1072359.6360000002
17,2012-11-05,1060433.1,0,57.44,3.947,138.0882667,8.304,2012,11,5,0,45,967304.07,1200815.3,1118313.7,1100625.06,1109553.9771428572,1065335.1383333332
17,2012-12-10,1074079.0,0,50.97,4.029,138.9117,8.243,2012,12,10,0,50,1060433.1,1158247.31,1047178.91,1002806.39,1089499.3771428573,1065488.2003333333
18,2011-05-08,1408968.55,0,73.84,4.02,136.0540323,7.806,2011,5,8,6,18,1480289.64,1462731.93,1591453.39,1379456.3,1471308.3242857142,1492574.0751724138
18,2011-06-05,1451953.95,0,50.43,4.192,134.5143667,7.658,2011,6,5,6,22,1408968.55,1609951.02,1799070.98,1642970.27,1463627.8414285716,1504592.5389655174
18,2011-07-01,1224175.99,0,31.34,3.351,132.8823226,7.771,2011,7,1,4,26,1451953.95,1484708.38,1410683.94,1549018.68,1441056.8314285714,1502837.9193333334
18,2011-07-10,1461718.87,0,53.1,3.775,136.472,7.866,2011,7,10,6,27,1224175.99,1457345.75,1536549.95,1623519.64,1403837.9185714286,1497661.9090000002
18,2011-08-04,1419911.91,0,41.26,3.895,134.1777742,7.658,2011,8,4,3,31,1461718.87,1370562.11,1467889.2,1615987.96,1404462.6500000001,1491620.1956666666
18,2011-08-07,1465489.75,0,73.2,3.886,135.6283333,7.806,2011,8,7,6,31,1419911.91,1433569.44,1490235.86,1519013.49,1411512.6214285716,1487316.6366666667
18,2011-09-09,1566712.79,1,68.28,3.93,136.2745806,7.806,2011,9,9,4,36,1465489.75,1480289.64,1305950.22,1507637.17,1416072.6657142858,1482048.9736666668
18,2011-09-12,1713769.06,0,40.18,3.627,136.5030667,7.866,2011,9,12,0,37,1566712.79,1408968.55,1462731.93,1495844.57,1428418.83,1480406.4679999999
18,2011-10-06,1467473.63,0,68.26,4.025,134.9425484,7.658,2011,10,6,3,40,1713769.06,1451953.95,1609951.02,1435379.25,1471961.76,1486898.3203333332
18,2011-11-02,1430851.11,1,21.79,3.416,133.260871,7.771,2011,11,2,2,44,1467473.63,1224175.99,1484708.38,1492060.89,1474178.857142857,1485559.5356666667
18,2011-11-03,1351450.43,0,35.59,3.752,133.7361429,7.771,2011,11,3,3,44,1430851.11,1461718.87,1457345.75,1566219.77,1503703.8742857145,1483393.087
18,2011-11-11,1502078.93,0,48.22,3.719,136.4618065,7.866,2011,11,11,4,45,1351450.43,1419911.91,1370562.11,1428960.72,1487951.24,1480595.4596666666
18,2011-12-08,1360969.45,0,70.92,3.995,136.144129,7.806,2011,12,8,3,49,1502078.93,1465489.75,1433569.44,1489613.32,1499689.3857142855,1480929.3943333332
18,2012-01-06,1450733.29,0,68.18,3.915,138.1138065,8.15,2012,1,6,4,1,1360969.45,1566712.79,1480289.64,1577541.24,1484757.914285714,1474087.717
18,2012-02-03,1308977.05,0,34.83,3.983,137.4238966,7.943,2012,2,3,4,5,1450733.29,1713769.06,1408968.55,1591453.39,1468189.4142857143,1474813.4693333332
18,2012-03-02,1345311.65,0,36.22,3.796,137.0632581,7.943,2012,3,2,4,9,1308977.05,1467473.63,1451953.95,1799070.98,1410361.9842857143,1468792.2603333334
18,2012-03-08,1342123.78,0,73.41,3.819,138.1735806,8.193,2012,3,8,3,10,1345311.65,1430851.11,1224175.99,1410683.94,1392910.2728571428,1461051.274
18,2012-04-05,1405007.44,0,50.76,4.124,138.0332,8.15,2012,4,5,3,14,1342123.78,1351450.43,1461718.87,1536549.95,1380234.94,1452740.287
18,2012-05-10,1408016.1,0,59.86,4.151,138.8256,7.992,2012,5,10,3,19,1405007.44,1502078.93,1419911.91,1467889.2,1387885.9414285715,1439604.8356666667
18,2012-06-01,1266570.4,0,31.84,3.585,136.698129,7.943,2012,6,1,4,22,1408016.1,1360969.45,1465489.75,1490235.86,1374448.3942857143,1439515.907666667
18,2012-06-04,1631737.68,0,40.23,4.143,137.7970968,8.15,2012,6,4,0,23,1266570.4,1450733.29,1566712.79,1305950.22,1360962.8157142855,1430516.5893333333
18,2012-06-07,1557120.44,0,76.07,3.646,138.2296333,8.193,2012,6,7,3,23,1631737.68,1308977.05,1713769.06,1462731.93,1386820.5857142857,1435978.2053333335
18,2012-07-09,1497073.82,1,72.2,4.076,138.4729355,8.193,2012,7,9,0,28,1557120.44,1345311.65,1467473.63,1609951.02,1422269.6414285714,1438207.6913333333
18,2012-08-06,1390122.11,0,60.19,3.871,138.1174194,8.15,2012,8,6,0,32,1497073.82,1342123.78,1430851.11,1484708.38,1443949.9514285715,1444578.478
18,2012-09-03,1358816.46,0,38.15,4.021,137.5066897,7.943,2012,9,3,0,36,1390122.11,1405007.44,1351450.43,1457345.75,1450806.8557142855,1442158.1506666664
18,2012-10-02,1499496.67,1,32.61,3.826,137.1666774,7.943,2012,10,2,1,40,1358816.46,1408016.1,1502078.93,1370562.11,1444208.1442857143,1433786.9986666667
18,2012-10-08,1408907.89,0,74.45,3.863,138.1437742,8.193,2012,10,8,0,41,1499496.67,1266570.4,1360969.45,1433569.44,1457276.7971428572,1434279.9416666667
18,2012-11-05,1442873.22,0,55.33,4.055,138.0882667,8.15,2012,11,5,0,45,1408907.89,1631737.68,1450733.29,1480289.64,1477610.7242857143,1432665.3463333333
18,2012-12-10,1352809.5,0,48.29,4.186,138.9117,7.992,2012,12,10,0,50,1442873.22,1557120.44,1308977.05,1408968.55,1450630.087142857,1435075.7166666666
19,2011-05-08,2189353.63,0,77.8,3.842,208.719238,7.274,2011,5,8,6,18,2284106.6,2053165.41,2014954.79,1933719.21,2207804.17,2143196.9062068965
19,2011-06-05,2090838.44,0,53.41,4.046,208.7992595,7.287,2011,6,5,6,22,2189353.63,2141765.98,2752122.08,2405395.22,2227259.63,2168937.61
19,2011-07-01,1843030.95,0,31.43,3.193,204.6487803,7.343,2011,7,1,4,26,2090838.44,2298776.83,2100489.79,2143676.77,2219984.2671428574,2166334.3043333334
19,2011-07-10,2135982.79,0,52.42,3.583,210.1170595,7.082,2011,7,10,6,27,1843030.95,2182246.69,2109107.9,2121561.41,2154877.712857143,2163311.362333333
19,2011-08-04,2027056.39,0,47.09,3.72,208.1092642,7.287,2011,8,4,3,31,2135982.79,2351143.07,2010974.84,2416051.17,2148268.584285714,2154330.948
19,2011-08-07,2123787.79,0,74.69,3.711,208.4386847,7.274,2011,8,7,6,31,2027056.39,2143424.61,2187765.28,2203619.35,2101970.487142857,2150443.602
19,2011-09-09,2050542.56,1,68.74,3.738,209.0225562,7.274,2011,9,9,4,36,2123787.79,2284106.6,1927993.09,2401395.47,2099165.227142857,2150517.8146666666
19,2011-09-12,2546123.78,0,41.64,3.415,211.8667856,7.082,2011,9,12,0,37,2050542.56,2189353.63,2053165.41,2119213.72,2065798.9357142856,2138334.194333333
19,2011-10-06,2135062.04,0,73.64,3.881,208.1535092,7.287,2011,10,6,3,40,2546123.78,2090838.44,2141765.98,2184316.64,2116766.1,2149751.0086666667
19,2011-11-02,2211388.14,1,25.38,3.239,206.0763862,7.343,2011,11,2,2,44,2135062.04,1843030.95,2298776.83,1910177.38,2123083.757142857,2140873.2276666667
19,2011-11-03,1990932.77,0,39.53,3.582,207.1882876,7.343,2011,11,3,3,44,2211388.14,2135982.79,2182246.69,2137202.38,2175706.212857143,2143945.7083333335
19,2011-11-11,2269975.85,0,47.27,3.53,210.9810201,7.082,2011,11,11,4,45,1990932.77,2027056.39,2351143.07,2060389.27,2154984.7814285713,2137499.5793333333
19,2011-12-08,2052246.4,0,73.52,3.812,208.7820061,7.274,2011,12,8,3,49,2269975.85,2123787.79,2143424.61,2007796.26,2189687.5614285716,2149492.8616666663
19,2012-01-06,2143126.59,0,73.67,3.742,214.5513278,7.139,2012,1,6,4,1,2052246.4,2050542.56,2284106.6,2107285.85,2179467.362857143,2146660.995666667
19,2012-02-03,2148822.76,0,39.98,3.816,213.6718127,6.961,2012,2,3,4,5,2143126.59,2546123.78,2189353.63,2014954.79,2192693.652857143,2149418.9063333333
19,2012-03-02,2203523.2,0,39.93,3.617,213.0236225,6.961,2012,3,2,4,9,2148822.76,2135062.04,2090838.44,2752122.08,2135936.364285714,2154119.7896666666
19,2012-03-08,2094515.71,0,74.73,3.654,214.7433514,7.28,2012,3,8,3,10,2203523.2,2211388.14,1843030.95,2100489.79,2145716.5300000003,2157327.7013333333
19,2012-04-05,2163510.89,0,62.74,3.951,214.4771081,7.139,2012,4,5,3,14,2094515.71,1990932.77,2135982.79,2109107.9,2129020.4685714287,2159979.732
19,2012-05-10,2246411.89,0,60.77,3.985,215.9258865,7.293,2012,5,10,3,19,2163510.89,2269975.85,2027056.39,2010974.84,2153674.4857142856,2140359.359
19,2012-06-01,1964701.94,0,33.42,3.422,212.5711125,6.961,2012,6,1,4,22,2246411.89,2052246.4,2123787.79,2187765.28,2150308.205714286,2145223.429
19,2012-06-04,2565259.92,0,50.06,3.996,214.2387053,7.139,2012,6,4,0,23,1964701.94,2143126.59,2050542.56,1927993.09,2137801.854285714,2140409.897
19,2012-06-07,2358055.3,0,79.2,3.475,214.6873514,7.28,2012,6,7,3,23,2565259.92,2148822.76,2546123.78,2053165.41,2198106.615714286,2158886.0663333335
19,2012-07-09,2080529.06,1,76.36,3.911,215.2189573,7.28,2012,7,9,0,28,2358055.3,2203523.2,2135062.04,2141765.98,2227996.9785714285,2164562.4003333333
19,2012-08-06,2231962.13,0,62.01,3.689,214.5527132,7.139,2012,8,6,0,32,2080529.06,2094515.71,2211388.14,2298776.83,2210426.387142857,2169646.932666667
19,2012-09-03,2139265.4,0,41.14,3.848,213.8711137,6.961,2012,9,3,0,36,2231962.13,2163510.89,1990932.77,2182246.69,2230061.59,2175606.8233333332
19,2012-10-02,2462978.28,1,33.47,3.64,213.1186138,6.961,2012,10,2,1,40,2139265.4,2246411.89,2269975.85,2351143.07,2226597.948571428,2175523.470666667
19,2012-10-08,2144245.39,0,75.4,3.722,214.7484595,7.28,2012,10,8,0,41,2462978.28,1964701.94,2052246.4,2143424.61,2257536.0042857146,2180996.852333333
19,2012-11-05,2168097.11,0,63.19,3.889,214.5319099,7.139,2012,11,5,0,45,2144245.39,2565259.92,2143126.59,2284106.6,2283185.0685714283,2179730.1423333334
19,2012-12-10,2162951.36,0,47.2,4.0,216.1150568,7.293,2012,12,10,0,50,2168097.11,2358055.3,2148822.76,2189353.63,2226447.524285714,2173628.6103333333
20,2011-05-08,783614.89,0,94.22,3.684,215.1978515,7.852,2011,5,8,6,18,767358.37,784639.12,674055.81,677158.39,745302.0114285714,799270.8455172414
20,2011-06-05,718898.33,0,61.87,3.906,215.4448709,7.931,2011,6,5,6,22,783614.89,705557.8,943891.64,753664.12,745155.6928571428,751530.0793103449
20,2011-07-01,629152.06,0,44.24,2.976,211.0648881,8.028,2011,7,1,4,26,718898.33,793184.25,784305.55,711470.8,747061.4828571428,750442.3543333333
20,2011-07-10,663452.46,0,71.64,3.285,216.6958311,7.441,2011,7,10,6,27,629152.06,773878.58,809321.44,727772.8,723628.3128571429,748842.1433333332
20,2011-08-04,744782.89,0,68.62,3.622,214.7252242,7.931,2011,8,4,3,31,663452.46,596218.24,712312.89,829210.73,707853.1528571428,745835.088
20,2011-08-07,734099.4,0,89.16,3.48,214.9296249,7.852,2011,8,7,6,31,744782.89,796277.72,735796.38,806012.48,729076.6742857143,746945.491
20,2011-09-09,653989.65,1,78.87,3.546,215.5148295,7.852,2011,9,9,4,36,734099.4,767358.37,732056.37,798593.88,720194.0571428572,747156.3776666666
20,2011-09-12,897747.13,0,41.44,3.158,218.605037,7.441,2011,9,12,0,37,653989.65,783614.89,784639.12,747444.32,703998.5257142857,741315.675
20,2011-10-06,794397.89,0,84.71,3.648,214.6964908,7.931,2011,10,6,3,40,897747.13,718898.33,705557.8,719888.76,720303.1314285714,744373.4966666666
20,2011-11-02,771908.51,1,34.61,3.022,212.5928624,8.028,2011,11,2,2,44,794397.89,629152.06,793184.25,739279.19,731088.782857143,744233.6303333334
20,2011-11-03,763479.9,0,54.69,3.459,213.7646401,8.028,2011,11,3,3,44,771908.51,663452.46,773878.58,744969.42,751482.5614285714,745049.1033333334
20,2011-11-11,757369.87,0,59.8,3.297,217.6455387,7.441,2011,11,11,4,45,763479.9,744782.89,596218.24,680579.49,765772.1957142857,746502.1413333334
20,2011-12-08,776933.37,0,92.32,3.638,215.2593211,7.852,2011,12,8,3,49,757369.87,734099.4,796277.72,751181.4,767570.3357142856,747105.1640000001
20,2012-01-06,695439.83,0,79.24,3.501,221.3852748,6.891,2012,1,6,4,1,776933.37,653989.65,767358.37,714677.47,773689.4742857142,748170.629
20,2012-02-03,764385.4,0,59.3,3.63,220.4866886,7.057,2012,2,3,4,5,695439.83,897747.13,783614.89,674055.81,779610.9285714285,748665.9736666667
20,2012-03-02,680725.43,0,55.83,3.36,219.8118854,7.057,2012,3,2,4,9,764385.4,794397.89,718898.33,943891.64,760559.252857143,749106.1070000001
20,2012-03-08,693785.85,0,91.57,3.417,221.5869799,6.565,2012,3,8,3,10,680725.43,771908.51,629152.06,784305.55,744320.33,747974.3723333332
20,2012-04-05,697645.32,0,77.53,3.749,221.3095166,6.891,2012,4,5,3,14,693785.85,763479.9,663452.46,809321.44,733159.9500000001,748632.0403333333
20,2012-05-10,651768.91,0,70.28,3.617,222.8159296,6.17,2012,5,10,3,19,697645.32,757369.87,744782.89,712312.89,723755.0099999999,740423.8296666667
20,2012-06-01,640181.86,0,48.1,3.157,219.355063,7.057,2012,6,1,4,22,651768.91,776933.37,734099.4,735796.38,708669.1585714285,736005.9416666667
20,2012-06-04,761956.58,0,69.02,3.891,221.0737638,6.891,2012,6,4,0,23,640181.86,695439.83,653989.65,732056.37,689133.2285714286,730367.9556666667
20,2012-06-07,693013.59,0,85.26,3.227,221.5215064,6.565,2012,6,7,3,23,761956.58,764385.4,897747.13,784639.12,698635.6214285714,732022.7453333333
20,2012-07-09,642827.29,1,88.4,3.73,222.0747635,6.565,2012,7,9,0,28,693013.59,680725.43,794397.89,705557.8,688439.6485714286,730596.6523333333
20,2012-08-06,707895.72,0,79.47,3.452,221.3877467,6.891,2012,8,6,0,32,642827.29,693785.85,771908.51,793184.25,683025.6285714286,727622.3496666667
20,2012-09-03,755084.4,0,57.16,3.669,220.6974332,7.057,2012,9,3,0,36,707895.72,697645.32,763479.9,773878.58,685041.3242857142,725064.2363333333
20,2012-10-02,770652.79,1,46.52,3.409,219.9049073,7.057,2012,10,2,1,40,755084.4,651768.91,757369.87,596218.24,693246.9071428571,726715.1229999999
20,2012-10-08,700272.01,0,89.57,3.494,221.5954138,6.565,2012,10,8,0,41,770652.79,640181.86,776933.37,796277.72,710230.3185714285,725964.0743333333
20,2012-11-05,649945.54,0,74.14,3.688,221.3632212,6.891,2012,11,5,0,45,700272.01,761956.58,695439.83,767358.37,718814.6257142856,723510.522
20,2012-12-10,653043.44,0,61.53,3.601,223.0154263,6.17,2012,12,10,0,50,649945.54,693013.59,764385.4,783614.89,702813.0485714285,725301.4319999999
21,2011-05-08,983232.96,0,75.33,3.903,139.9896486,8.023,2011,5,8,6,18,1106575.59,1077491.68,924174.4,905987.17,1047576.4600000001,1040622.7827586207
21,2011-06-05,1032076.06,0,53.63,4.078,138.4131202,8.252,2011,6,5,6,22,983232.96,912762.76,1367202.84,1177340.99,1034110.9285714285,1052115.4524137932
21,2011-07-01,873954.7,0,32.56,3.193,136.7332569,8.458,2011,7,1,4,26,1032076.06,1167621.14,1061196.47,1120259.71,1051155.6857142856,1051447.4726666666
21,2011-07-10,993436.67,0,56.44,3.633,140.43475,7.706,2011,7,10,6,27,873954.7,1125169.92,1022571.25,1074535.88,1009203.3371428571,1050379.7236666668
21,2011-08-04,969046.69,0,44.42,3.72,138.0638929,8.252,2011,8,4,3,31,993436.67,946060.98,967187.37,1230514.58,990384.3014285715,1044249.5796666667
21,2011-08-07,1017050.65,0,74.22,3.784,139.5442083,8.023,2011,8,7,6,31,969046.69,997353.15,1043698.64,1095539.13,993667.9742857143,1039209.1456666667
21,2011-09-09,1004434.54,1,69.14,3.809,140.2310173,8.023,2011,9,9,4,36,1017050.65,1106575.59,951588.37,1033017.37,996481.9028571428,1037292.9713333334
21,2011-09-12,1308967.44,0,45.35,3.47,140.4397857,7.706,2011,9,12,0,37,1004434.54,983232.96,1077491.68,1009201.24,981890.3242857143,1029756.9700000001
21,2011-10-06,1060868.49,0,69.53,3.924,138.8606382,8.252,2011,10,6,3,40,1308967.44,1032076.06,912762.76,1006888.16,1028423.8214285715,1036871.247
